,Company,Date,Employees
10,11,2015-02-26,0
11,12,2015-02-26,0
0,1,2015-02-27,-36
1,2,2015-02-27,-18
2,3,2015-02-27,-7
3,4,2015-02-27,-8
4,5,2015-02-27,-5
5,6,2015-02-27,-5
6,7,2015-02-27,-8
7,8,2015-02-27,-6
8,9,2015-02-27,-1
9,10,2015-02-27,-4
10,11,2015-02-27,0
11,12,2015-02-27,0
0,1,2015-02-28,0
1,2,2015-02-28,0
2,3,2015-02-28,0
3,4,2015-02-28,0
4,5,2015-02-28,0
5,6,2015-02-28,0
6,7,2015-02-28,0
7,8,2015-02-28,0
8,9,2015-02-28,0
9,10,2015-02-28,0
10,11,2015-02-28,0
11,12,2015-02-28,0
0,1,2015-03-01,0
1,2,2015-03-01,0
2,3,2015-03-01,0
3,4,2015-03-01,0
4,5,2015-03-01,0
5,6,2015-03-01,0
6,7,2015-03-01,0
7,8,2015-03-01,0
8,9,2015-03-01,0
9,10,2015-03-01,0
10,11,2015-03-01,0
11,12,2015-03-01,0
0,1,2015-03-02,28
1,2,2015-03-02,11
2,3,2015-03-02,6
3,4,2015-03-02,5
4,5,2015-03-02,9
5,6,2015-03-02,6
6,7,2015-03-02,5
7,8,2015-03-02,3
8,9,2015-03-02,2
9,10,2015-03-02,2
10,11,2015-03-02,0
11,12,2015-03-02,0
0,1,2015-03-03,1
1,2,2015-03-03,0
2,3,2015-03-03,2
3,4,2015-03-03,1
4,5,2015-03-03,0
5,6,2015-03-03,1
6,7,2015-03-03,1
7,8,2015-03-03,1
8,9,2015-03-03,-1
9,10,2015-03-03,0
10,11,2015-03-03,0
11,12,2015-03-03,0
0,1,2015-03-04,3
1,2,2015-03-04,1
2,3,2015-03-04,0
3,4,2015-03-04,-1
4,5,2015-03-04,0
5,6,2015-03-04,0
6,7,2015-03-04,0
7,8,2015-03-04,0
8,9,2015-03-04,0
9,10,2015-03-04,0
10,11,2015-03-04,0
11,12,2015-03-04,0
0,1,2015-03-05,1
1,2,2015-03-05,0
2,3,2015-03-05,0
3,4,2015-03-05,0
4,5,2015-03-05,0
5,6,2015-03-05,0
6,7,2015-03-05,0
7,8,2015-03-05,0
8,9,2015-03-05,0
9,10,2015-03-05,-1
10,11,2015-03-05,0
11,12,2015-03-05,0
0,1,2015-03-06,-28
1,2,2015-03-06,-15
2,3,2015-03-06,-11
3,4,2015-03-06,-11
4,5,2015-03-06,-13
5,6,2015-03-06,-1
6,7,2015-03-06,-9
7,8,2015-03-06,-6
8,9,2015-03-06,-2
9,10,2015-03-06,-4
10,11,2015-03-06,0
11,12,2015-03-06,0
0,1,2015-03-07,0
1,2,2015-03-07,0
2,3,2015-03-07,0
3,4,2015-03-07,0
4,5,2015-03-07,0
5,6,2015-03-07,0
6,7,2015-03-07,0
7,8,2015-03-07,0
8,9,2015-03-07,0
9,10,2015-03-07,0
10,11,2015-03-07,0
11,12,2015-03-07,0
0,1,2015-03-08,0
1,2,2015-03-08,0
2,3,2015-03-08,0
3,4,2015-03-08,0
4,5,2015-03-08,0
5,6,2015-03-08,0
6,7,2015-03-08,0
7,8,2015-03-08,0
8,9,2015-03-08,0
9,10,2015-03-08,0
10,11,2015-03-08,0
11,12,2015-03-08,0
0,1,2015-03-09,27
1,2,2015-03-09,14
2,3,2015-03-09,11
3,4,2015-03-09,12
4,5,2015-03-09,7
5,6,2015-03-09,5
6,7,2015-03-09,4
7,8,2015-03-09,4
8,9,2015-03-09,3
9,10,2015-03-09,3
10,11,2015-03-09,0
11,12,2015-03-09,0
0,1,2015-03-10,3
1,2,2015-03-10,2
2,3,2015-03-10,1
3,4,2015-03-10,2
4,5,2015-03-10,0
5,6,2015-03-10,-1
6,7,2015-03-10,1
7,8,2015-03-10,0
8,9,2015-03-10,1
9,10,2015-03-10,0
10,11,2015-03-10,0
11,12,2015-03-10,0
0,1,2015-03-11,-1
1,2,2015-03-11,3
2,3,2015-03-11,1
3,4,2015-03-11,0
4,5,2015-03-11,1
5,6,2015-03-11,0
6,7,2015-03-11,0
7,8,2015-03-11,1
8,9,2015-03-11,0
9,10,2015-03-11,0
10,11,2015-03-11,0
11,12,2015-03-11,0
0,1,2015-03-12,0
1,2,2015-03-12,-1
2,3,2015-03-12,0
3,4,2015-03-12,0
4,5,2015-03-12,-1
5,6,2015-03-12,0
6,7,2015-03-12,0
7,8,2015-03-12,0
8,9,2015-03-12,1
9,10,2015-03-12,0
10,11,2015-03-12,0
11,12,2015-03-12,0
0,1,2015-03-13,-34
1,2,2015-03-13,-9
2,3,2015-03-13,-8
3,4,2015-03-13,-3
4,5,2015-03-13,-6
5,6,2015-03-13,-6
6,7,2015-03-13,-5
7,8,2015-03-13,-1
8,9,2015-03-13,-2
9,10,2015-03-13,-2
10,11,2015-03-13,0
11,12,2015-03-13,0
0,1,2015-03-14,0
1,2,2015-03-14,0
2,3,2015-03-14,0
3,4,2015-03-14,0
4,5,2015-03-14,0
5,6,2015-03-14,0
6,7,2015-03-14,0
7,8,2015-03-14,0
8,9,2015-03-14,0
9,10,2015-03-14,0
10,11,2015-03-14,0
11,12,2015-03-14,0
0,1,2015-03-15,0
1,2,2015-03-15,0
2,3,2015-03-15,0
3,4,2015-03-15,0
4,5,2015-03-15,0
5,6,2015-03-15,0
6,7,2015-03-15,0
7,8,2015-03-15,0
8,9,2015-03-15,0
9,10,2015-03-15,0
10,11,2015-03-15,0
11,12,2015-03-15,0
0,1,2015-03-16,31
1,2,2015-03-16,18
2,3,2015-03-16,11
3,4,2015-03-16,7
4,5,2015-03-16,4
5,6,2015-03-16,3
6,7,2015-03-16,2
7,8,2015-03-16,5
8,9,2015-03-16,4
9,10,2015-03-16,5
10,11,2015-03-16,0
11,12,2015-03-16,0
0,1,2015-03-17,3
1,2,2015-03-17,0
2,3,2015-03-17,0
3,4,2015-03-17,0
4,5,2015-03-17,1
5,6,2015-03-17,0
6,7,2015-03-17,0
7,8,2015-03-17,0
8,9,2015-03-17,0
9,10,2015-03-17,0
10,11,2015-03-17,0
11,12,2015-03-17,0
0,1,2015-03-18,1
1,2,2015-03-18,0
2,3,2015-03-18,2
3,4,2015-03-18,0
4,5,2015-03-18,0
5,6,2015-03-18,0
6,7,2015-03-18,1
7,8,2015-03-18,0
8,9,2015-03-18,0
9,10,2015-03-18,0
10,11,2015-03-18,0
11,12,2015-03-18,0
0,1,2015-03-19,1
1,2,2015-03-19,1
2,3,2015-03-19,1
3,4,2015-03-19,0
4,5,2015-03-19,0
5,6,2015-03-19,0
6,7,2015-03-19,0
7,8,2015-03-19,1
8,9,2015-03-19,0
9,10,2015-03-19,0
10,11,2015-03-19,0
11,12,2015-03-19,0
0,1,2015-03-20,-36
1,2,2015-03-20,-12
2,3,2015-03-20,-16
3,4,2015-03-20,-6
4,5,2015-03-20,-5
5,6,2015-03-20,-5
6,7,2015-03-20,-2
7,8,2015-03-20,-2
8,9,2015-03-20,-3
9,10,2015-03-20,-7
10,11,2015-03-20,0
11,12,2015-03-20,0
0,1,2015-03-21,0
1,2,2015-03-21,0
2,3,2015-03-21,0
3,4,2015-03-21,0
4,5,2015-03-21,0
5,6,2015-03-21,0
6,7,2015-03-21,0
7,8,2015-03-21,0
8,9,2015-03-21,0
9,10,2015-03-21,0
10,11,2015-03-21,0
11,12,2015-03-21,0
0,1,2015-03-22,0
1,2,2015-03-22,0
2,3,2015-03-22,0
3,4,2015-03-22,0
4,5,2015-03-22,0
5,6,2015-03-22,0
6,7,2015-03-22,0
7,8,2015-03-22,0
8,9,2015-03-22,0
9,10,2015-03-22,0
10,11,2015-03-22,0
11,12,2015-03-22,0
0,1,2015-03-23,24
1,2,2015-03-23,22
2,3,2015-03-23,8
3,4,2015-03-23,7
4,5,2015-03-23,9
5,6,2015-03-23,4
6,7,2015-03-23,2
7,8,2015-03-23,5
8,9,2015-03-23,1
9,10,2015-03-23,4
10,11,2015-03-23,0
11,12,2015-03-23,1
0,1,2015-03-24,4
1,2,2015-03-24,3
2,3,2015-03-24,2
3,4,2015-03-24,1
4,5,2015-03-24,0
5,6,2015-03-24,0
6,7,2015-03-24,1
7,8,2015-03-24,0
8,9,2015-03-24,1
9,10,2015-03-24,0
10,11,2015-03-24,0
11,12,2015-03-24,0
0,1,2015-03-25,6
1,2,2015-03-25,1
2,3,2015-03-25,1
3,4,2015-03-25,0
4,5,2015-03-25,0
5,6,2015-03-25,-1
6,7,2015-03-25,0
7,8,2015-03-25,0
8,9,2015-03-25,0
9,10,2015-03-25,1
10,11,2015-03-25,0
11,12,2015-03-25,0
0,1,2015-03-26,3
1,2,2015-03-26,0
2,3,2015-03-26,0
3,4,2015-03-26,0
4,5,2015-03-26,0
5,6,2015-03-26,0
6,7,2015-03-26,0
7,8,2015-03-26,0
8,9,2015-03-26,0
9,10,2015-03-26,0
10,11,2015-03-26,0
11,12,2015-03-26,0
0,1,2015-03-27,-33
1,2,2015-03-27,-20
2,3,2015-03-27,-6
3,4,2015-03-27,-4
4,5,2015-03-27,-6
5,6,2015-03-27,-5
6,7,2015-03-27,-4
7,8,2015-03-27,-2
8,9,2015-03-27,-3
9,10,2015-03-27,-3
10,11,2015-03-27,0
11,12,2015-03-27,0
0,1,2015-03-28,0
1,2,2015-03-28,0
2,3,2015-03-28,0
3,4,2015-03-28,0
4,5,2015-03-28,0
5,6,2015-03-28,0
6,7,2015-03-28,0
7,8,2015-03-28,0
8,9,2015-03-28,0
9,10,2015-03-28,0
10,11,2015-03-28,0
11,12,2015-03-28,0
0,1,2015-03-29,0
1,2,2015-03-29,0
2,3,2015-03-29,0
3,4,2015-03-29,0
4,5,2015-03-29,0
5,6,2015-03-29,0
6,7,2015-03-29,0
7,8,2015-03-29,0
8,9,2015-03-29,0
9,10,2015-03-29,0
10,11,2015-03-29,0
11,12,2015-03-29,0
0,1,2015-03-30,21
1,2,2015-03-30,13
2,3,2015-03-30,10
3,4,2015-03-30,11
4,5,2015-03-30,5
5,6,2015-03-30,5
6,7,2015-03-30,4
7,8,2015-03-30,2
8,9,2015-03-30,3
9,10,2015-03-30,3
10,11,2015-03-30,0
11,12,2015-03-30,0
0,1,2015-03-31,2
1,2,2015-03-31,1
2,3,2015-03-31,1
3,4,2015-03-31,1
4,5,2015-03-31,0
5,6,2015-03-31,0
6,7,2015-03-31,3
7,8,2015-03-31,0
8,9,2015-03-31,0
9,10,2015-03-31,0
10,11,2015-03-31,0
11,12,2015-03-31,0
0,1,2015-04-01,2
1,2,2015-04-01,2
2,3,2015-04-01,1
3,4,2015-04-01,0
4,5,2015-04-01,0
5,6,2015-04-01,1
6,7,2015-04-01,0
7,8,2015-04-01,2
8,9,2015-04-01,0
9,10,2015-04-01,0
10,11,2015-04-01,0
11,12,2015-04-01,0
0,1,2015-04-02,0
1,2,2015-04-02,-1
2,3,2015-04-02,0
3,4,2015-04-02,2
4,5,2015-04-02,0
5,6,2015-04-02,0
6,7,2015-04-02,0
7,8,2015-04-02,1
8,9,2015-04-02,0
9,10,2015-04-02,1
10,11,2015-04-02,0
11,12,2015-04-02,0
0,1,2015-04-03,0
1,2,2015-04-03,0
2,3,2015-04-03,0
3,4,2015-04-03,0
4,5,2015-04-03,0
5,6,2015-04-03,0
6,7,2015-04-03,0
7,8,2015-04-03,0
8,9,2015-04-03,0
9,10,2015-04-03,0
10,11,2015-04-03,0
11,12,2015-04-03,0
0,1,2015-04-04,0
1,2,2015-04-04,0
2,3,2015-04-04,0
3,4,2015-04-04,0
4,5,2015-04-04,0
5,6,2015-04-04,0
6,7,2015-04-04,0
7,8,2015-04-04,0
8,9,2015-04-04,0
9,10,2015-04-04,0
10,11,2015-04-04,0
11,12,2015-04-04,0
0,1,2015-04-05,0
1,2,2015-04-05,0
2,3,2015-04-05,0
3,4,2015-04-05,0
4,5,2015-04-05,0
5,6,2015-04-05,0
6,7,2015-04-05,0
7,8,2015-04-05,0
8,9,2015-04-05,0
9,10,2015-04-05,0
10,11,2015-04-05,0
11,12,2015-04-05,0
0,1,2015-04-06,-12
1,2,2015-04-06,10
2,3,2015-04-06,3
3,4,2015-04-06,1
4,5,2015-04-06,-8
5,6,2015-04-06,1
6,7,2015-04-06,-2
7,8,2015-04-06,0
8,9,2015-04-06,-1
9,10,2015-04-06,-4
10,11,2015-04-06,0
11,12,2015-04-06,0
0,1,2015-04-07,1
1,2,2015-04-07,3
2,3,2015-04-07,3
3,4,2015-04-07,0
4,5,2015-04-07,0
5,6,2015-04-07,0
6,7,2015-04-07,2
7,8,2015-04-07,1
8,9,2015-04-07,0
9,10,2015-04-07,0
10,11,2015-04-07,0
11,12,2015-04-07,0
0,1,2015-04-08,2
1,2,2015-04-08,1
2,3,2015-04-08,0
3,4,2015-04-08,1
4,5,2015-04-08,0
5,6,2015-04-08,1
6,7,2015-04-08,0
7,8,2015-04-08,0
8,9,2015-04-08,1
9,10,2015-04-08,0
10,11,2015-04-08,0
11,12,2015-04-08,0
0,1,2015-04-09,1
1,2,2015-04-09,0
2,3,2015-04-09,0
3,4,2015-04-09,0
4,5,2015-04-09,0
5,6,2015-04-09,0
6,7,2015-04-09,0
7,8,2015-04-09,0
8,9,2015-04-09,0
9,10,2015-04-09,1
10,11,2015-04-09,0
11,12,2015-04-09,0
0,1,2015-04-10,-31
1,2,2015-04-10,-20
2,3,2015-04-10,-8
3,4,2015-04-10,-12
4,5,2015-04-10,-6
5,6,2015-04-10,-6
6,7,2015-04-10,-6
7,8,2015-04-10,-5
8,9,2015-04-10,-2
9,10,2015-04-10,-3
10,11,2015-04-10,0
11,12,2015-04-10,0
0,1,2015-04-11,0
1,2,2015-04-11,0
2,3,2015-04-11,0
3,4,2015-04-11,0
4,5,2015-04-11,0
5,6,2015-04-11,0
6,7,2015-04-11,0
7,8,2015-04-11,0
8,9,2015-04-11,0
9,10,2015-04-11,0
10,11,2015-04-11,0
11,12,2015-04-11,0
0,1,2015-04-12,0
1,2,2015-04-12,0
2,3,2015-04-12,0
3,4,2015-04-12,0
4,5,2015-04-12,0
5,6,2015-04-12,0
6,7,2015-04-12,0
7,8,2015-04-12,0
8,9,2015-04-12,0
9,10,2015-04-12,0
10,11,2015-04-12,0
11,12,2015-04-12,0
0,1,2015-04-13,30
1,2,2015-04-13,12
2,3,2015-04-13,10
3,4,2015-04-13,3
4,5,2015-04-13,7
5,6,2015-04-13,5
6,7,2015-04-13,6
7,8,2015-04-13,4
8,9,2015-04-13,3
9,10,2015-04-13,4
10,11,2015-04-13,0
11,12,2015-04-13,0
0,1,2015-04-14,2
1,2,2015-04-14,0
2,3,2015-04-14,0
3,4,2015-04-14,0
4,5,2015-04-14,0
5,6,2015-04-14,1
6,7,2015-04-14,1
7,8,2015-04-14,2
8,9,2015-04-14,0
9,10,2015-04-14,-1
10,11,2015-04-14,0
11,12,2015-04-14,0
0,1,2015-04-15,4
1,2,2015-04-15,2
2,3,2015-04-15,1
3,4,2015-04-15,1
4,5,2015-04-15,0
5,6,2015-04-15,0
6,7,2015-04-15,0
7,8,2015-04-15,0
8,9,2015-04-15,0
9,10,2015-04-15,0
10,11,2015-04-15,0
11,12,2015-04-15,0
0,1,2015-04-16,0
1,2,2015-04-16,0
2,3,2015-04-16,0
3,4,2015-04-16,0
4,5,2015-04-16,0
5,6,2015-04-16,0
6,7,2015-04-16,0
7,8,2015-04-16,0
8,9,2015-04-16,0
9,10,2015-04-16,0
10,11,2015-04-16,0
11,12,2015-04-16,0
0,1,2015-04-17,-16
1,2,2015-04-17,-15
2,3,2015-04-17,-5
3,4,2015-04-17,-5
4,5,2015-04-17,-5
5,6,2015-04-17,-3
6,7,2015-04-17,-4
7,8,2015-04-17,-4
8,9,2015-04-17,-3
9,10,2015-04-17,-2
10,11,2015-04-17,0
11,12,2015-04-17,0
0,1,2015-04-18,0
1,2,2015-04-18,0
2,3,2015-04-18,0
3,4,2015-04-18,0
4,5,2015-04-18,0
5,6,2015-04-18,0
6,7,2015-04-18,0
7,8,2015-04-18,0
8,9,2015-04-18,0
9,10,2015-04-18,0
10,11,2015-04-18,0
11,12,2015-04-18,0
0,1,2015-04-19,0
1,2,2015-04-19,0
2,3,2015-04-19,0
3,4,2015-04-19,0
4,5,2015-04-19,0
5,6,2015-04-19,0
6,7,2015-04-19,0
7,8,2015-04-19,0
8,9,2015-04-19,0
9,10,2015-04-19,0
10,11,2015-04-19,0
11,12,2015-04-19,0
0,1,2015-04-20,32
1,2,2015-04-20,13
2,3,2015-04-20,5
3,4,2015-04-20,5
4,5,2015-04-20,5
5,6,2015-04-20,2
6,7,2015-04-20,2
7,8,2015-04-20,3
8,9,2015-04-20,3
9,10,2015-04-20,1
10,11,2015-04-20,0
11,12,2015-04-20,0
0,1,2015-04-21,1
1,2,2015-04-21,2
2,3,2015-04-21,0
3,4,2015-04-21,1
4,5,2015-04-21,0
5,6,2015-04-21,0
6,7,2015-04-21,0
7,8,2015-04-21,0
8,9,2015-04-21,2
9,10,2015-04-21,0
10,11,2015-04-21,0
11,12,2015-04-21,0
0,1,2015-04-22,0
1,2,2015-04-22,2
2,3,2015-04-22,0
3,4,2015-04-22,0
4,5,2015-04-22,1
5,6,2015-04-22,0
6,7,2015-04-22,0
7,8,2015-04-22,1
8,9,2015-04-22,0
9,10,2015-04-22,0
10,11,2015-04-22,0
11,12,2015-04-22,0
0,1,2015-04-23,0
1,2,2015-04-23,1
2,3,2015-04-23,0
3,4,2015-04-23,-1
4,5,2015-04-23,0
5,6,2015-04-23,0
6,7,2015-04-23,1
7,8,2015-04-23,1
8,9,2015-04-23,0
9,10,2015-04-23,0
10,11,2015-04-23,0
11,12,2015-04-23,0
0,1,2015-04-24,-31
1,2,2015-04-24,-15
2,3,2015-04-24,-10
3,4,2015-04-24,-8
4,5,2015-04-24,-5
5,6,2015-04-24,-5
6,7,2015-04-24,-3
7,8,2015-04-24,-4
8,9,2015-04-24,-4
9,10,2015-04-24,-2
10,11,2015-04-24,0
11,12,2015-04-24,0
0,1,2015-04-25,0
1,2,2015-04-25,0
2,3,2015-04-25,0
3,4,2015-04-25,0
4,5,2015-04-25,0
5,6,2015-04-25,0
6,7,2015-04-25,0
7,8,2015-04-25,0
8,9,2015-04-25,0
9,10,2015-04-25,0
10,11,2015-04-25,0
11,12,2015-04-25,0
0,1,2015-04-26,0
1,2,2015-04-26,0
2,3,2015-04-26,0
3,4,2015-04-26,0
4,5,2015-04-26,0
5,6,2015-04-26,0
6,7,2015-04-26,0
7,8,2015-04-26,0
8,9,2015-04-26,0
9,10,2015-04-26,0
10,11,2015-04-26,0
11,12,2015-04-26,0
0,1,2015-04-27,22
1,2,2015-04-27,14
2,3,2015-04-27,9
3,4,2015-04-27,13
4,5,2015-04-27,3
5,6,2015-04-27,3
6,7,2015-04-27,5
7,8,2015-04-27,3
8,9,2015-04-27,2
9,10,2015-04-27,2
10,11,2015-04-27,0
11,12,2015-04-27,0
0,1,2015-04-28,5
1,2,2015-04-28,2
2,3,2015-04-28,0
3,4,2015-04-28,0
4,5,2015-04-28,0
5,6,2015-04-28,2
6,7,2015-04-28,0
7,8,2015-04-28,1
8,9,2015-04-28,0
9,10,2015-04-28,0
10,11,2015-04-28,0
11,12,2015-04-28,0
0,1,2015-04-29,3
1,2,2015-04-29,-1
2,3,2015-04-29,1
3,4,2015-04-29,2
4,5,2015-04-29,0
5,6,2015-04-29,0
6,7,2015-04-29,0
7,8,2015-04-29,1
8,9,2015-04-29,0
9,10,2015-04-29,0
10,11,2015-04-29,0
11,12,2015-04-29,0
0,1,2015-04-30,0
1,2,2015-04-30,-2
2,3,2015-04-30,0
3,4,2015-04-30,0
4,5,2015-04-30,0
5,6,2015-04-30,1
6,7,2015-04-30,1
7,8,2015-04-30,0
8,9,2015-04-30,0
9,10,2015-04-30,0
10,11,2015-04-30,0
11,12,2015-04-30,0
0,1,2015-05-01,-34
1,2,2015-05-01,-11
2,3,2015-05-01,-12
3,4,2015-05-01,-8
4,5,2015-05-01,-7
5,6,2015-05-01,-7
6,7,2015-05-01,-8
7,8,2015-05-01,-4
8,9,2015-05-01,-2
9,10,2015-05-01,-3
10,11,2015-05-01,0
11,12,2015-05-01,0
0,1,2015-05-02,0
1,2,2015-05-02,0
2,3,2015-05-02,0
3,4,2015-05-02,0
4,5,2015-05-02,0
5,6,2015-05-02,0
6,7,2015-05-02,0
7,8,2015-05-02,0
8,9,2015-05-02,0
9,10,2015-05-02,0
10,11,2015-05-02,0
11,12,2015-05-02,0
0,1,2015-05-03,0
1,2,2015-05-03,0
2,3,2015-05-03,0
3,4,2015-05-03,0
4,5,2015-05-03,0
5,6,2015-05-03,0
6,7,2015-05-03,0
7,8,2015-05-03,0
8,9,2015-05-03,0
9,10,2015-05-03,0
10,11,2015-05-03,0
11,12,2015-05-03,0
0,1,2015-05-04,19
1,2,2015-05-04,11
2,3,2015-05-04,8
3,4,2015-05-04,9
4,5,2015-05-04,6
5,6,2015-05-04,3
6,7,2015-05-04,4
7,8,2015-05-04,5
8,9,2015-05-04,5
9,10,2015-05-04,3
10,11,2015-05-04,0
11,12,2015-05-04,0
0,1,2015-05-05,3
1,2,2015-05-05,0
2,3,2015-05-05,0
3,4,2015-05-05,1
4,5,2015-05-05,2
5,6,2015-05-05,1
6,7,2015-05-05,2
7,8,2015-05-05,1
8,9,2015-05-05,1
9,10,2015-05-05,0
10,11,2015-05-05,0
11,12,2015-05-05,0
0,1,2015-05-06,2
1,2,2015-05-06,1
2,3,2015-05-06,0
3,4,2015-05-06,0
4,5,2015-05-06,0
5,6,2015-05-06,0
6,7,2015-05-06,0
7,8,2015-05-06,0
8,9,2015-05-06,0
9,10,2015-05-06,0
10,11,2015-05-06,0
11,12,2015-05-06,0
0,1,2015-05-07,-1
1,2,2015-05-07,-1
2,3,2015-05-07,1
3,4,2015-05-07,0
4,5,2015-05-07,0
5,6,2015-05-07,0
6,7,2015-05-07,0
7,8,2015-05-07,0
8,9,2015-05-07,0
9,10,2015-05-07,0
10,11,2015-05-07,0
11,12,2015-05-07,0
0,1,2015-05-08,-38
1,2,2015-05-08,-15
2,3,2015-05-08,-12
3,4,2015-05-08,-15
4,5,2015-05-08,-5
5,6,2015-05-08,-5
6,7,2015-05-08,-3
7,8,2015-05-08,-3
8,9,2015-05-08,-4
9,10,2015-05-08,-8
10,11,2015-05-08,-1
11,12,2015-05-08,-2
0,1,2015-05-09,0
1,2,2015-05-09,0
2,3,2015-05-09,0
3,4,2015-05-09,0
4,5,2015-05-09,0
5,6,2015-05-09,0
6,7,2015-05-09,0
7,8,2015-05-09,0
8,9,2015-05-09,0
9,10,2015-05-09,0
10,11,2015-05-09,0
11,12,2015-05-09,0
0,1,2015-05-10,0
1,2,2015-05-10,0
2,3,2015-05-10,0
3,4,2015-05-10,0
4,5,2015-05-10,0
5,6,2015-05-10,0
6,7,2015-05-10,0
7,8,2015-05-10,0
8,9,2015-05-10,0
9,10,2015-05-10,0
10,11,2015-05-10,0
11,12,2015-05-10,0
0,1,2015-05-11,22
1,2,2015-05-11,19
2,3,2015-05-11,10
3,4,2015-05-11,7
4,5,2015-05-11,7
5,6,2015-05-11,9
6,7,2015-05-11,2
7,8,2015-05-11,4
8,9,2015-05-11,3
9,10,2015-05-11,0
10,11,2015-05-11,0
11,12,2015-05-11,0
0,1,2015-05-12,4
1,2,2015-05-12,2
2,3,2015-05-12,2
3,4,2015-05-12,0
4,5,2015-05-12,0
5,6,2015-05-12,0
6,7,2015-05-12,0
7,8,2015-05-12,0
8,9,2015-05-12,0
9,10,2015-05-12,1
10,11,2015-05-12,0
11,12,2015-05-12,0
0,1,2015-05-13,4
1,2,2015-05-13,2
2,3,2015-05-13,0
3,4,2015-05-13,1
4,5,2015-05-13,0
5,6,2015-05-13,0
6,7,2015-05-13,0
7,8,2015-05-13,-1
8,9,2015-05-13,0
9,10,2015-05-13,0
10,11,2015-05-13,0
11,12,2015-05-13,0
0,1,2015-05-14,0
1,2,2015-05-14,0
2,3,2015-05-14,0
3,4,2015-05-14,0
4,5,2015-05-14,-1
5,6,2015-05-14,-1
6,7,2015-05-14,0
7,8,2015-05-14,1
8,9,2015-05-14,-1
9,10,2015-05-14,0
10,11,2015-05-14,0
11,12,2015-05-14,0
0,1,2015-05-15,-26
1,2,2015-05-15,-22
2,3,2015-05-15,-9
3,4,2015-05-15,-8
4,5,2015-05-15,-9
5,6,2015-05-15,-6
6,7,2015-05-15,-2
7,8,2015-05-15,0
8,9,2015-05-15,0
9,10,2015-05-15,-3
10,11,2015-05-15,0
11,12,2015-05-15,0
0,1,2015-05-16,0
1,2,2015-05-16,0
2,3,2015-05-16,0
3,4,2015-05-16,0
4,5,2015-05-16,0
5,6,2015-05-16,0
6,7,2015-05-16,0
7,8,2015-05-16,0
8,9,2015-05-16,0
9,10,2015-05-16,0
10,11,2015-05-16,0
11,12,2015-05-16,0
0,1,2015-05-17,0
1,2,2015-05-17,0
2,3,2015-05-17,0
3,4,2015-05-17,0
4,5,2015-05-17,0
5,6,2015-05-17,0
6,7,2015-05-17,0
7,8,2015-05-17,0
8,9,2015-05-17,0
9,10,2015-05-17,0
10,11,2015-05-17,0
11,12,2015-05-17,0
0,1,2015-05-18,25
1,2,2015-05-18,20
2,3,2015-05-18,5
3,4,2015-05-18,5
4,5,2015-05-18,5
5,6,2015-05-18,1
6,7,2015-05-18,5
7,8,2015-05-18,4
8,9,2015-05-18,3
9,10,2015-05-18,5
10,11,2015-05-18,0
11,12,2015-05-18,0
0,1,2015-05-19,-1
1,2,2015-05-19,2
2,3,2015-05-19,-1
3,4,2015-05-19,0
4,5,2015-05-19,0
5,6,2015-05-19,1
6,7,2015-05-19,0
7,8,2015-05-19,-1
8,9,2015-05-19,0
9,10,2015-05-19,2
10,11,2015-05-19,0
11,12,2015-05-19,0
0,1,2015-05-20,1
1,2,2015-05-20,1
2,3,2015-05-20,-2
3,4,2015-05-20,0
4,5,2015-05-20,-2
5,6,2015-05-20,0
6,7,2015-05-20,0
7,8,2015-05-20,0
8,9,2015-05-20,0
9,10,2015-05-20,0
10,11,2015-05-20,0
11,12,2015-05-20,0
0,1,2015-05-21,0
1,2,2015-05-21,0
2,3,2015-05-21,0
3,4,2015-05-21,0
4,5,2015-05-21,0
5,6,2015-05-21,0
6,7,2015-05-21,0
7,8,2015-05-21,0
8,9,2015-05-21,0
9,10,2015-05-21,0
10,11,2015-05-21,0
11,12,2015-05-21,0
0,1,2015-05-22,-22
1,2,2015-05-22,-18
2,3,2015-05-22,-7
3,4,2015-05-22,-5
4,5,2015-05-22,-3
5,6,2015-05-22,-4
6,7,2015-05-22,-7
7,8,2015-05-22,-2
8,9,2015-05-22,-4
9,10,2015-05-22,-2
10,11,2015-05-22,0
11,12,2015-05-22,0
0,1,2015-05-23,0
1,2,2015-05-23,0
2,3,2015-05-23,0
3,4,2015-05-23,0
4,5,2015-05-23,0
5,6,2015-05-23,0
6,7,2015-05-23,0
7,8,2015-05-23,0
8,9,2015-05-23,0
9,10,2015-05-23,0
10,11,2015-05-23,0
11,12,2015-05-23,0
0,1,2015-05-24,0
1,2,2015-05-24,0
2,3,2015-05-24,0
3,4,2015-05-24,0
4,5,2015-05-24,0
5,6,2015-05-24,0
6,7,2015-05-24,0
7,8,2015-05-24,0
8,9,2015-05-24,0
9,10,2015-05-24,0
10,11,2015-05-24,0
11,12,2015-05-24,0
0,1,2015-05-25,0
1,2,2015-05-25,0
2,3,2015-05-25,0
3,4,2015-05-25,0
4,5,2015-05-25,0
5,6,2015-05-25,0
6,7,2015-05-25,0
7,8,2015-05-25,0
8,9,2015-05-25,0
9,10,2015-05-25,0
10,11,2015-05-25,0
11,12,2015-05-25,0
0,1,2015-05-26,28
1,2,2015-05-26,17
2,3,2015-05-26,12
3,4,2015-05-26,7
4,5,2015-05-26,7
5,6,2015-05-26,1
